filename,ipa,allosaurus_eng2102_eng,ginic/full_dataset_train_3_wav2vec2-large-xlsr-53-buckeye-ipa,ctaguchi/wav2vec2-large-xlsr-japlmthufielta-ipa1000-ns,openai_whisper-large-v3-turbo_to_epitran,openai_whisper-medium.en_to_epitran
/complete/dr5/flmk0/sx315.wav,bɑbθaʊmɔɹklæmzɛtðiʔoʊʃɨnzʔɛdʒ,bɑbfawnmɔɹkljmzætðəowʃənzɛd͡ʒ,bɑbvɛmmoʊɹklæmzɛtðioʊʃʌnzɛdʒ,baːbðemmukajɛmzɛtiɛʂɨnzɛd͡ʑ,bɑbfawndmɔɹklæmzætðəowʃənzɛd͡ʒ.,bɑbfawndmɔɹklæmzætðəowʃənzɛd͡ʒ.
/complete/dr5/flmk0/sa1.wav,ʃiɦædʒɚdɑɹksʉtŋ̍gɹisiwɔʃwɑdɚʔɑljɪɚ,ʃihædjɔɹdɑɹksutɪnɡɹisiwɑʃwɔtɹ̩ɔljɪɹ,ʃihædʒʒɹ̩dɑɹksuʔn̩ɪɡɹisiwɑʃwɔtɹ̩ɔljiɹ,ɕihäd͡ʑodɔɡsɯːnɡwisibwɔʂwärɔɡiː,ʃihædjɔɹdɑɹksutændɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.,ʃihædjɔɹdɑɹksutændɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.
/complete/dr5/flmk0/si2295.wav,ðɹ̩kjɹ̩iɑsiwɛnɦæpəliæɾəbaʊndz,ðejɹkjʊɹiɑsliwɛnhæpəliætəbawns,ðɛɹkɹ̩iɑsɾiwɛnhæpʌliæɾʌbaʊnts,dɛkujaːsriuɛnhaːplɨarabaɔnt͡s,ðɛɹkjʊɹiɑsətiwɛnthæpəliawtʌvbawndz.,ðɛɹkjʊɹiɑsətiwɛnthæpəliawtʌvbawndz.
/complete/dr5/fear0/si1882.wav,ɡɚɹɪlʌzwɹ̩ɹeɪsiŋtɔɹdhɪm,ɡɹɪləswɹ̩ɹajsɪŋtəwɔɹdhɪm,ɡɹ̩ɹɪlʌzwɹ̩ɹaɪsɪŋtoʊɹɾhɪm,kurɔwaswuwaise̞ɲtoːɾɾhe̞am,"""ɡɔɹɪləzwɹ̩ɹejsɪŋtəwɔɹdhɪm.",ɡɹ̩ɪləzwɹ̩ɹejsɪŋtəwɔɹdhɪm.
/complete/dr5/fear0/sx442.wav,səbɹ̩bənɦaʊswaɪvzʔɔfənsʌfɚfɚmðɨgæbhæbɨt,səbɹ̩bənhawswajzɔfənsʌfɹ̩fɹʌmðəɡæbhæbət,sʌbɹ̩bʌnhaʊswɑvzɔfʌntsʌfɹ̩fɹʌmðɪɡæbhɛbɪ,sɔbøbɨnhaswaːvzɔfɔnt͡safufʂɔmdɔɡɛɛbhɛbɨ,səbɹ̩bənhawswajvzɔfənsʌfɹ̩fɹʌmðəɡæbhæbət.,səbɹ̩bənhawswajvzɔfənsʌfɹ̩fɹʌmðəɡæbhæbət.
/complete/dr5/fear0/sx262.wav,kɛnðieɪdʒɨnsiʔoʊvɚθɹoʊʔeɪliɪnfɔɹsɨz,kænðəejd͡ʒənsiowvɹ̩θɹowejliənfɔɹsɪz,kænnieɪdʒɪntsioʊvɹ̩θɹoʊeɪliɛnfɔɹsɪz,kɛnjaid͡ʑɨnsiawvθwawɛjljɛnfosɨz,kænðəejd͡ʒənsiowvɹ̩θɹowejliənfɔɹsɪz?,kænðəejd͡ʒənsiowvɹ̩θɹowejliənfɔɹsɪz?
/complete/dr5/fear0/sx172.wav,ðitɹaɪʌmfənʔwɔɹiɹ̩ɪgzɪbɨɾɪdnaɪivhɹ̩əwɨzəm,ðejtɹajʌmfəntwɔɹjɔɪɡzɪbətədnajvhɛɹowɪzəm,ðeɪtɹaɪʌmfʌnʔwɔjɹ̩ɪɡsɪbɪɾɪdnaɪivhɛɹʌɪzʌm,tɛjt͡ʂwajamfɔnwɔjɛiksɨbrɨdnaːivhɛrɔwɨzɔm,ðətɹajʌmfəntwɔɹiɹ̩ɪɡzɪbətədnajivhɛɹowɪzəm.,ðətɹajʌmfəntwɔɹiɹ̩ɪɡzɪbətədnajivhɛɹowɪzəm.
/complete/dr5/fear0/sa2.wav,doʊʔæsmiɾikɛɹiɨnʔɔɪliɹæglaɪkðæt,dɑntæsktmitəkæɹiɪnɔɹliɹɛɡlajkðæt,doʊʔæskmiɾɪkɛɹiɛnɔɹliɹæɡlaɪkðæt,däone̞smirikɛijenoluiwæːɡlɑɡtajɛ,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.
/complete/dr5/fear0/si1252.wav,dɪvɛləpmənʔɹikwaɪɚzəlɔŋtɹ̩məpɹoʊtʃ,dɪvɛləpməntɹikwajɹ̩zəlɔŋtɹ̩məpɹowt͡ʃ,dɪvɛlʌpmʌnʔɹikwɑɹ̩zʌlɔŋtɹ̩mʌpɹoʊtʃ,dɛvɛwɔmanrjkwarzɔlɔːn͡armapxɔɯt͡ɕ,dɪvɛləpməntɹikwajɹ̩zəlɔŋ-tɹ̩məpɹowt͡ʃ.,dɪvɛləpməntɹikwajɹ̩zəlɔŋ-tɹ̩məpɹowt͡ʃ.
/complete/dr5/fear0/sx352.wav,əkɔɹɾiŋtɨmaɪɨntɹ̩pɚteɪʃn̩ʌvðəpɹɑbləmtʉlaɪnzmʌsbipɹ̩pn̩dɪkjɨlɚ,əkɔɹdɪŋtəmajntɹ̩pɹɪtejʃənʌvðəpɹɑbləmtulajnzmʌstbipɹ̩pəndɪkjəlɹ̩,ʌkɔɹɾɪŋtʌmaɪɛntɹ̩pɪtɛʃn̩ʌvðʌpɹɑblʌmtulɑntsmʌsbipɹ̩pɛndɪkjʌlɹ̩,akoɾindɛmaːint͡ʂrpjtajɕɛ̃nɛvðɨpɾablomtɯːlaaːnt͡smɛspɛipaɾpnɖɛkʲjolɒ,"əkɔɹdɪŋtəmajɪntɹ̩pɹɪtejʃənʌvðəpɹɑbləm,tulajnzmʌstbipɹ̩pəndɪkjəlɹ̩.","əkɔɹdɪŋtəmajɪntɹ̩pɹɪtejʃənʌvðəpɹɑbləm,tulajnzmʌstbipɹ̩pəndɪkjəlɹ̩."
/complete/dr5/fear0/sx82.wav,ɡʊdsɹ̩vɪʃɨbiɹiwɔɹɾɪdbaɪbɪgtɪps,ɡʊdsɹ̩vəsʃʊdbiɹɪvojdədbajbɪɡtɪps,ɡʊdsʌvɪʃʃʊbbiɹiwɔɹɾɪdbɑbɪɡtɪps,ɡɛt͡ssɔrvɨʂʂɛbiwiwoːrɨɟbabɨɡtɛps,ɡʊdsɹ̩vəsʃʊdbiɹɪwɔɹdɪdbajbɪɡtɪps.,ɡʊdsɹ̩vəsʃʊdbiɹɪwɔɹdɪdbajbɪɡtɪps.
/complete/dr5/fear0/sa1.wav,ʃiɦɛdjɹ̩dɑɹksʉtʔɪngɹiziwɔʃwɔɾɹ̩ʔɔljɪɹ̩,ʃihædjɔɹdɑɹksutɪnɡɹejziwɑʃwɔtɹ̩ɔljɪɹ,ʃihædjɹ̩dɑɹksutɛnɡɹeɪziwɑʃwɔɾɹ̩ɔljɪɹ,ʂihɛrjodaːksuːte̞nɡwiziwaːʂwaraːjiː,"""ʃhædjɔɹdɑɹksutɪnɡɹisiwɑʃ-wɔtɹ̩ɔljɪɹ.",ʃihædjɔɹdɑɹksutɪnɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.
/complete/dr5/fear0/si622.wav,ðəmæstɚzhæʌndɦɛzlɔstnʌnəvɪtskɹæft,ðəmæstɹ̩ɛshændhæzlɔstnʌnʌvɪtskɹæft,ðʌmæstɹ̩zhændhæzlɔstnʌnʌvɪtskɹæft,tɨmaːstrzhɛjandhɛslɔstnanabɨskɔjavt,ðəmæstɹ̩zhændhæzlɔstnʌnʌvɪtskɹæft.,ðəmæstɹ̩zhændhæzlɔstnʌnʌvɪtskɹæft.
/complete/dr5/megj0/sx167.wav,ɨmplɔɪileɪɔfskoʊənsaɪɾɨdwɪθikʌmpnizɹiɔgnɨzeɪʃn̩,ɛmplojlejɔskowənsajdədwɪðəkʌmpənizɹiɔɡənəzejʃən,ɛmplɔɪileɪɔfskoʊʌnsaɪɾɪdwɪððikʌmpnizɹiɑɡnʌzeɪʃn̩,emplɔilajawofskɒwonsaɾidwɨtikampnujisriaɡnɨzɛjson,ɛmplojilejɔfskowənsajdədwɪððəkəmpənəzɹiɔɹɡənəzejʃən.,ɛmplojilejɔfskowənsajdədwɪððəkəmpənəzɹiɔɹɡənəzejʃən.
/complete/dr5/megj0/sx77.wav,bægpaɪpsænbɑŋgoʊzɑɹmjʉzɨkl̩ɪnstɚmɨnts,bækpajpsændbɑŋɡowzɑɹmjuzɪkəlɪnstɹəmənts,bækpaɪpsænbɑŋɡoʊzʌɹmjuzɪkʌlɪnstɹʌmʌnts,bæekpaipsenbaːngouzomjuzɨkoolenstrumɛnts,bæɡpajpsændbɑŋɡowzɑɹmjuzɪkəlɪnstɹəmənts.,bæɡpajpsændbɑŋɡowzɑɹmjuzɪkəlɪnstɹəmənts.
/complete/dr5/megj0/si707.wav,ðiɑvɨkɑɾʊʃʊɾæveɪgɪvtʉɪtæʒjʉɦoʊldɪtwɨnɪɾɪzɹaɪp,ðəævəkɑtɹ̩ʃʊdhævəɡɪftəɪtæzjuhowldɪtwɛnɪtɪzɹajt,ðɪævʌkɑɾɹ̩ʃʊɾhæveɪɡɪftuɪtɛʒjuhʌldɪtwɛɾ̃ɪɾɪzɹaɪp,ðejavɛkaruʃyrhɛveɡevt͡yedɛʒyhɒuleːrpuwɨnilirsraːj,ðəævəkɑdowʃʊdhævəɡɪfttəɪtæzjuhowldɪtwɛnɪtɪzɹajp.,ðəævəkɑdowʃʊdhævəɡɪfttəɪtæzjuhowldɪtwɛnɪtɪzɹajp.
/complete/dr5/megj0/sa1.wav,ʃiɦædʒɚdɑɹksʉtɪngɹiziwɔɹʃwɔɾɚɔljɪɚ,ʃihædɔɹdɑɹksutændɡɹiziwɑʃwɔtɹ̩ɔlɪɹ,ʃihæddʒɹ̩dɑɹksutɛnɡɹeɪziwɔʃwɔɾɹ̩ɔljɪɹ,ʃihed͡ʒyɻdoɾksøytenɡwiziwoʃoraojiɾ,ʃihædjɔɹdɑɹksutændɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.,ʃihædjɔɹdɑɹksutændɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.
/complete/dr5/megj0/si1337.wav,ðɪswəztʃiflibɨkɔzɨðəbluɨʃwaɪtʔɔɾoʊflɔɹɛsənsfɹʌmðəsɛlz,ðɪswɑzt͡ʃiflibɪkɔzʌðəblwɪʃwajtɑɹowflɔɹɛsəntfɹʌmðəsɛlz,ðɪswʊstʃiflibɪkɔzʌðʌbluʃwaɪtɔɾoʊflɔɹɛsʌnsfɹʌmðʌsɪls,deswast͡ʃiflibɨikausotublowiʃwidaɾofloɾesɔnsfɾamdaseos,ðɪswɑzt͡ʃiflibɪkɔzʌvðəbluɪʃ-wajtɔtəflʊɹɛsənsfɹʌmðəsɛlz.,ðɪswɑzt͡ʃiflibɪkɔzʌvðəbluɪʃwajtɔtowflʊɹɛsənsfɹʌmðəsɛlz.
/complete/dr5/megj0/sa2.wav,doʊɾ̃æskmiɾɨkɪɹiɪnɔliɹɛglaɪkðæt,dɑntæskmitəkæɹiɑnɔliɹɛɡlajkðæt,doʊɾ̃æskmiɾɪkɛɹiʌnɔliɹɛɡlaɪkðæʔ,dɒonaskmiitykejonɑoliveːklɑike,dɑntæskmitəkæɹiænhɑliɹæɡlajkðæt.,dɑntæskmitəkæɹiənɑɹliɹæɡlajkðæt.
/complete/dr5/megj0/si1967.wav,twɛlvəklɑklɛvl̩,təɛvəklɑɹklɛvəl,twɛvʌklɑklɛvl̩,tuɨavɔklaklevɔ,12ɑklɑklɛvəl.,12ɑklɑklɛvəl.
/complete/dr5/megj0/sx257.wav,wiɔɹoʊpɨnɛvɹimʌndiɨvniŋ,wiɑɹowpənɛvɹ̩imʌndivnɪŋ,wiɑɹoʊpʌndɛvɹimʌndiivnɪŋ,ujoaopɛnevvimandiivni,wiɑɹowpənɛvɹ̩imʌndiivnɪŋ.,wiɑɹowpənɛvɹ̩imʌndiivnɪŋ.
/complete/dr5/megj0/sx3.wav,ðɪswʊzizifɔɹʌs,ðɪswɑzizifɔɹʌs,ðɪswʌzizifɔɹʌs,ðeswazizifoɾas,ðɪswɑzizifɔɹʌs.,ðɪswɑzizifɔɹʌs.
/complete/dr5/megj0/sx437.wav,ðeɪjʉzdʌnɨgɹɛsɨvpoʊlisməntʉflægθɔʔləsmoʊɾɚs,ðejuzdænəɡɹɛsɪvpwlɪsməntəflæktawtnəsmowtɹ̩z,ðeɪjuztʌnʌɡɹɛsɪvpʌlismʌntuflɛkθɔʔlʌsmoʊɾɹ̩s,ðejyzdɛnɡwesɨvpɔwismɛnt͡ʂrɨflajaktawllosmauros,ðejjuzdænəɡɹɛsɪvpəlisməntəflæɡθɔtləsmowtɹ̩z.,ðejjuzdænəɡɹɛsɪvpəlisməntəflæɡθɔtləsmowtɹ̩z.
/complete/dr5/flja0/sa2.wav,doʊnæskmitɪkɛɹiʔɛnʔɔliɹæglaɪkðæt,dɑntæskmitəkæɹiændwɪliɹæɡlajkðæt,doʊnæskmitɪkɛɹiænoʊliɹæɡlaɪkðæt,däwnäjäsmitukeːiɛnuːɾlajɾäːklaːiktaja,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.
/complete/dr5/flja0/si1708.wav,miɦisɛdmɛɹəli,mejhisɛdmɛɹəli,mihisɛdmɛɹʌli,miːhise̞dmelaj,"""m,hisɛdmɛɹəli.","mi,hisɛdmɛɹəli."
/complete/dr5/flja0/sx268.wav,ðʌdʒaʊʔɑpɚeɪtsbaɪjʉzɪŋɨʔæntægɨnɪstɨkmʌsl̩s,ðəd͡ʒɑlɑpɹ̩ejtsbajuzɪŋændtæɡənɪstɪkmɹ̩səlz,ðʌdʒɑlɑpɹ̩eɪtsbaɪjuzɪŋæntæɡɪnɪstɪkmʌsl̩s,däd͡ʑäːɔäprait͡spajɯːze̞ɲe̞ntraːɡɯnɨːste̞kmaso̞ːs,ðəd͡ʒɔɑpɹ̩ejtsbajjuzɪŋæntæɡənɪstɪkmʌsəlz.,ðəd͡ʒɔɑpɹ̩ejtsbajjuzɪŋæntæɡənɪstɪkmʌsəlz.
/complete/dr5/flja0/sx178.wav,ʃiɪŋkɹ̩ɨʒtʃɚtʃɪldɹɪntʉmeɪkðɛɹʔoʊnɦælwiŋkɑstʉms,siɛnkɹ̩ɪd͡ʒdhɹ̩t͡ʃɪldɹəntəmejkðɛɹownhæwowɪnkɑstəmz,ʃiɪnkɹ̩ʃthɹ̩tʃɪldɹɛntʊmeɪkðɛɹʌnhælʌɪŋkɑsteɪms,ɕiɛnkɔrʐt͡ɕɔt͡ɕɔdwant͡ɕɨmɛikde̞wɛnhäwɔwɨnkastayms,ʃiɛnkɹ̩ɪd͡ʒdhɹ̩t͡ʃɪldɹəntəmejkðɛɹownhæləwinkɑstumz.,ʃiɛnkɹ̩ɪd͡ʒdhɹ̩t͡ʃɪldɹəntəmejkðɛɹownhæləwinkɑstumz.
/complete/dr5/flja0/sx448.wav,sfɪɹ̩kl̩gɪfsɑɹdɪfə̥kʌltʉɹæp,svɪɹɪkəlɡɪftsɑɹdɪfəkəltəɹæp,sfɛɹʌkʌɡɪfsʌɹdɪfkʌlttuɹæp,sfɛɾkɔwɡɛvsaɾd͡ʒɨfɨkaɕujaja,sfɛɹɪkəlɡɪftsɑɹdɪfəkəlttəɹæp.,sfɛɹɪkəlɡɪftsɑɹdɪfəkəlttəɹæp.
/complete/dr5/flja0/si1078.wav,ðɪsmɛlɨsɛkʃul̩bʌtsoʊpaʊɚflisoʊðɛɾʌsɪvəlaɪzdnoʊzmʌstdɨnaɪɛʔ,ðəsmɛlɪzsɛkʃuwəlbʌtsowpawɹ̩flisowðætəsɪvəlajznowzmʌstdɪnajt,ðɪsmɛlɪzsɛkʃul̩bʌʔsoʊpaʊɹ̩flisoʊðɛɾʌsɪvl̩ɑznoʊzmʌsdʌnaɪɛt,dɛsmɛwɨsɛkʂwɔːbɛsajpawɔfljsaðɛrasɨvuwaːznazmɛst͡ɛnɨajɛ,"ðəsmɛlɪzsɛkʃuəl,bʌtsowpawɹ̩flisow,ðætəsɪvəlajzdnowzmʌstdɪnajɪt.","ðəsmɛlɪzsɛkʃuəl,bʌtsowpawɹ̩flisowðætəsɪvəlajzdnowzmʌstdɪnajɪt."
/complete/dr5/flja0/sx88.wav,flaɪɨŋstæmbɑkɨnbipɹæktə̥kl̩ʔɨfjʉwɔntɨseɪvmʌni,flajɪŋstæmpbjkænbipɹæktəkəlɪfjuwɑntəsowvmɹ̩ni,flaɪɪŋstænbɑkɛnbipɹæktkl̩ɪfjuwɔʔtʌsɛvmʌɾ̃i,flaːɲstajɛmbaːkɛnbɨjpatʂkɔːefiwɔntʂɛsaivmanɛj,flajɪŋstændbajkænbipɹæktəkəlɪfjuwɑnttəsejvmʌni.,flajɪŋstændbajkænbipɹæktəkəlɪfjuwɑnttəsejvmʌni.
/complete/dr5/flja0/sx358.wav,dʒɔɹʒsɛldʌmwɑtʃɪzdeɪtɑmʉvis,d͡ʒɔɹd͡ʒsɛldəmwɑt͡ʃəzdejtajmuviz,dʒɔɹssɛldʌmwɑtʃɪzsteɪtɑmmuvis,d͡ʑɔwʐsɛwɔdammwat͡ɨztaitaɛmmɨvɛjsɯ,d͡ʒɔɹd͡ʒsɛldəmwɑt͡ʃəzdejtajmmuviz.,d͡ʒɔɹd͡ʒsɛldəmwɑt͡ʃəzdejtajmmuviz.
/complete/dr5/flja0/sa1.wav,ʃiɦɛdjɚdɑɹksʉdʔɪŋgɹisiwɑʃwɑɾɹ̩ɑljɪɚ,ʃihædjɔɹdɑksutænɡɹejsiwɑʃwɔtɹ̩ɔljɪɹ,ʃihædjɹ̩dɔksuʔɪŋɡɹeɪsiwɑʃwɔɾɹ̩ɑljɪɹ,ʂihe̞ɾjodɑːɡsɯːdje̞ngwise̞juwäʂwäro̞jej,ʃihædjɔɹdɑɹksutændɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.,ʃihædjɔɹdɑɹksutændɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.
/complete/dr5/flja0/si2338.wav,ʔævgɑtʉbeɪðmɑfit,ɪvɡɑtəbejsmajsi,ɑvɡɑttʌbeɪzmɑfiʔ,avɡat͡ʂabajzmafɛi,ɪvɡɑttəbejðmajfit.,ɪvɡɑttəbejðmajfit.
/complete/dr5/mbpm0/si947.wav,fjuɹɹ̩ʌlɛɹiɨzɚpɚtɛktɨdbaɪzoʊɾ̃ɨŋ,fjuɹʊɹəlɛɹiəzɑɹpɹətɛktədbajzownɪŋ,fjuɹɹ̩ɹlɛɹɪɹ̩zʌɹpɹ̩tɛktɪdbaɪzoʊɾ̃ɪŋ,fjuːroːlɛɒjøzɒpøtɛktødbazɒnin,fjuɹʊɹəlɛɹiəzɑɹpɹətɛktədbajzownɪŋ.,fjuɹʊɹəlɛɹiəzɑɹpɹətɛktədbajzownɪŋ.
/complete/dr5/mbpm0/sx47.wav,mɑmstɹʌŋlidɪslaɪksæpətaɪzɚs,mjmstɹɔŋlidɪslajksæpətajzɹ̩z,mɑmstʃɹɔŋlidɪslaɪksæpʌtaɪzɹ̩s,maːmstrɒn'oidɨslaːiksaːpɛtaːzøːs,mɑmstɹɔŋlidɪslajksæpətajzɹ̩z.,mɑmstɹɔŋlidɪslajksæpətajzɹ̩z.
/complete/dr5/mbpm0/sx227.wav,ʔɨtshɛlθjɚdɨkʊkwɨθaʊtʃʊgɚ,ɪtshɛlθiɹ̩təkʊkwɪθawtʃʊɡɹ̩,ɪtshɛlθjɹ̩tʌkʊkwʌθaʊttʃʊɡɹ̩,eːt͡shawfjødøkøkøθaːrʃoɡø,ɪtshɛlθiɹ̩təkʊkwɪθawtʃʊɡɹ̩.,ɪtshɛlθiɹ̩təkʊkwɪθawtʃʊɡɹ̩.
/complete/dr5/mbpm0/sx137.wav,tɹɨdɪʃɨnɹɹ̩kwɑɚzfɚɛɾ̃l̩ʌpɹʉvl̩fɹəʔʌndɚeɪdʒmæɹɨdʒ,tɹədɪʃənɹikwajɹ̩zpɹɛnələpɹuvəlfɔɹʌndɹ̩ejd͡ʒmɛɹɪd͡ʒ,tɹɹ̩dɪʃʌnɹʌkwɑɹ̩zpɹ̩ɛɾ̃l̩ʌpɹuvl̩fɹ̩ʌndɹ̩eɪdʒmɛɹɛdʒ,tʂɨdɨsjonvkwarspuwɛnɔːapruvofuɒndredmɛwɛd͡ʒ,tɹədɪʃənɹikwajɹ̩zpɹ̩ɛntələpɹuvəlfɔɹʌndɹ̩ɪd͡ʒmɛɹɪd͡ʒ.,tɹədɪʃənɹikwajɹ̩zpɹ̩ɛntələpɹuvəlfɔɹʌndɹ̩ɪd͡ʒmɛɹɪd͡ʒ.
/complete/dr5/mbpm0/sx407.wav,læfdæntsn̩sɪŋɪfɔɹtʃɨnsmaɪlzəpɑnjʉ,læftænsænθɪŋɪfɔɹt͡ʃənsmajlzəpɑnju,lɛfdæntsn̩sɪŋɛfɔɹtʃʌndsmɑlzʌpɑnju,laːftaːnt͡snsɛnːɛjffoɾt͡ɕndsmaːɒzɒpɒnu,"læf,dæns,ændsɪŋɪffɔɹt͡ʃənsmajlzəpɑnju.","læf,dæns,ændsɪŋɪffɔɹt͡ʃənsmajlzəpɑnju."
/complete/dr5/mbpm0/sa2.wav,doʊɾ̃æskmɨɾɨkɛɹɨɛɾ̃ɔɪlɨɹæglaɪkðæt,dɑntæskmitəkæɹiænowiɹɛɡlajkðæt,doʊɾ̃æskmiɾɪkɛɹɪɛɾ̃oʊiɹæɡlaɪkðæt,tɛonsmirikjɒljinorvivaːɡlaːktaː,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.
/complete/dr5/mbpm0/sa1.wav,ʃɪɦɛdɚdʌɹksʉtɨŋgɹisɨwɔʃwɔɾɚɔljɨɚ,ʃihædjɔɹdɑɹksutɪnɡɹisiwɑʃwɔtɹ̩ɔljɪɹ,ʃihɛddʒɹ̩dɑɹksutɪnɡɹeɪsiwɔʃwɔɾɹ̩ɔljɪɹ,ʃihɛɟydɒksydnɡwisiwɑʃwɒrɒljøː,ʃihædjɔɹdɑɹksutændɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.,ʃihædjɔɹdɑɹksutændɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.
/complete/dr5/mbpm0/si1584.wav,ɹɛktɚwɨzɑfɨnkjɚiʔɨsʔɑfɨntɛmptɨdtæskwɛstʃɨnzbɨɾinɛvɚdɪd,ɹɛktɹ̩wɑzɔfənkjʊɹiəsɔfəntɛmptðədɛθkwɛst͡ʃənzbʌthinɛvɹ̩dɪd,ɹɛktɹ̩wʌzɔfʌnkɹ̩ɹiɛsɔfʌntɛmttɪtʌæskkwɛstʃɪnsbʌɾinɛvɹ̩dɪd,vɛktɒɡɒzaːfɒnkjørjøsɒfɨntɛmtɨdːɛɛskwɛɕt͡ɕɛ̃ɛnt͡sprinɛvyded,"ɹɛktɹ̩wɑzɔfənkjʊɹiəs,ɔfəntɛmptədtəæskkwɛst͡ʃənz,bʌthinɛvɹ̩dɪd.","ɹɛktɹ̩wɑzɔfənkjʊɹiəs,ɔfəntɛmptədtəæskkwɛst͡ʃənz,bʌthinɛvɹ̩dɪd."
/complete/dr5/mbpm0/sx317.wav,ðɨkɹɛnbɹ̩ibɑgɨtsvɚɹipɹɪɾiɛnɔɾʌm,ðəkɹɛnvɛɹibʌɡɛtsvɛɹipɹɪtiɪnɔtəm,ðɪkɹænbɹ̩ɹibɔɡɡɛtsvɹ̩ipɹ̩ɾiɛnɔɾʌm,tɛkvɛnbɛjbaːɡɡːeːt͡svɛjpɨɖijenɒrɒm,ðəkɹænbɛɹibɑɡɡɛtsvɛɹipɹɪtiɪnɔtəm.,ðəkɹænbɛɹibɑɡɡɛtsvɛɹipɹɪtiɪnɔtəm.
/complete/dr5/mbpm0/si1577.wav,bɹaʊɾ̃aɪzʔaɪbɹaʊməstæʃ,bɹawnajzajbɹawmɪstæʃ,bɹaʊɾ̃aɪzaɪbɹaʊmʌstæʃ,prɛɒnaːzaːibramɒstaːʃ,"bɹawnajz,ajbɹaw,mʌstæʃ.","bɹawnajz,ajbɹaw,mʌstæʃ."
/complete/dr8/mjth0/sx396.wav,ðɨfɪʃbigæntɨlipfɹæɾ̃ɪkliʔənðəsɹ̩fɨsəvðɨsmɔleɪk,ðəfɪʃbɪɡæntəlipfɹænəkliɑnðəsɹ̩fəsʌvðəsmɔlejk,ðʌfɪʃbiɡæntʌlipfɹænɛkliɑnnʌsɹ̩fʌsʌvðʌsmɔllaɪk,dɛfeʂbiɡejantɛ̃liːbfrajɛnɛklajɔnɔsørfɛsɛvdɨsmɔːlaik,ðəfɪʃbɪɡæntəlipfɹæntəkəliɑnðəsɹ̩fəsʌvðəsmɔllejk.,ðəfɪʃbɪɡæntəlipfɹæntəkəliɑnðəsɹ̩fəsʌvðəsmɔllejk.
/complete/dr8/mjth0/sx216.wav,ðəsmɔlbɔɪpʊtðəwɹ̩mɔnəhʊk,smɔlbojpʊtðəwɹ̩mɑnəhʌŋk,ðʌsmɔlbɔɪpʊtðʌwɹ̩mɑnnʌhʊk,dɛsmäwbo̞e̞jpɯtːgomːnɑhɔk,ðəsmɔlbojpʊtðəwɹ̩mɑnðəhʊk.,ðəsmɔlbojpʊtðəwɹ̩mɑnðəhʊk.
/complete/dr8/mjth0/sa1.wav,ʃiɦædjɚdɑɹksʉtɨŋgɹisiwɑʃwɔɾɚʔɔljɨɚ,ʃihædjɔɹdɑɹksutɪnɡɹisiwɑʃwɔtɹ̩ɔljɪɹ,ʃihædjɹ̩dɑɹksutɪŋɡɹisiwɑʃwɔɾɹ̩ɔljɪɹ,ʃihadødärksɯːde̞nɡwisiwäʂwärɔuji,ʃihædjɔɹdɑɹksutɪnɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.,ʃihædjɔɹdɑɹksutɪnɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.
/complete/dr8/mjth0/si666.wav,aʊɹʔɛɾ̃ɪmiʔɨzɑlsʊθɹɛʔniŋtɨdɨvaʊɚʔʌs,awɹ̩ɛnəmiɪzɔlsowθɹɛtənɪŋtədɪbalɹ̩ʌs,ɑɹɛɾ̃ʌmiɪzɔlsʌθɹɛʔniŋtʌdʌvɑlɹ̩ʌs,awɻɛrmiɛzɔsɔθɾɛnintɛdvaoasɯ,awɹ̩ɛnəmiɪzɔlsowθɹɛtənɪŋtədɪvawɹ̩ʌs.,awɹ̩ɛnəmiɪzɔlsowθɹɛtənɪŋtədɪvawɹ̩ʌs.
/complete/dr8/mjth0/sx306.wav,ʌtʃoʊzɨnfjʉwl̩bikʌmdʒɛnɹl̩z,ət͡ʃowzənfjulbɪkʌmd͡ʒɛnɹ̩əlz,ʌtʃʌzʌnfjuwʊbikʌmdʒɛnɹʌls,ɛt͡ʃɔzɨnfiːo̞bikɛmd͡ʑɛnrɔːs,ət͡ʃowzənfjuwɪlbɪkʌmd͡ʒɛnɹ̩əlz.,ət͡ʃowzənfjuwɪlbɪkʌmd͡ʒɛnɹ̩əlz.
